taxon	metabolite	spearman_rho	p_value	n_samples	adjusted_correlation_fdr	abs_adjusted_rho	adjusted_direction	covariates_used	taxon_label	metabolite_label
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus	C18n_QI2402	0.03013066633536583	0.760274083284248	105	0.903386821059917	0.03013066633536583	positive	sex_model;antibiotic_model	Coprococcus	C18n QI2402
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus	C18n_QI11349	-0.03010574331329048	0.7604663932153095	105	0.903386821059917	0.03010574331329048	negative	sex_model;antibiotic_model	Lactobacillus	C18n QI11349
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella	C18n_QI846	0.029987300116336407	0.7613805186272499	105	0.9041973272369898	0.029987300116336407	positive	sex_model;antibiotic_model	Paraprevotella	C18n QI846
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium	HILp_QI3060	0.02992950445780634	0.7618266954091433	105	0.9043189312279831	0.02992950445780634	positive	sex_model;antibiotic_model	Eubacterium	HILp QI3060
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella	HILn_QI26736	-0.029913965399457943	0.761946668721834	105	0.9043189312279831	0.029913965399457943	negative	sex_model;antibiotic_model	Paraprevotella	HILn QI26736
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Acidaminococcus	C18n_QI846	-0.029836974843497382	0.7625411773041634	105	0.9045007605916442	0.029836974843497382	negative	sex_model;antibiotic_model	Acidaminococcus	C18n QI846
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas	C18n_QI1056	0.029814130091221743	0.7627176073524498	105	0.9045007605916442	0.029814130091221743	positive	sex_model;antibiotic_model	Porphyromonas	C18n QI1056
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella	C18n_QI1549	-0.029784366576819404	0.7629474892311692	105	0.9045007605916442	0.029784366576819404	negative	sex_model;antibiotic_model	Sutterella	C18n QI1549
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia	HILp_QI2044	-0.029773999585320336	0.7630275647042332	105	0.9045007605916442	0.029773999585320336	negative	sex_model;antibiotic_model	Escherichia	HILp QI2044
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides	HILp_QI376	0.029577026746838063	0.764549472527933	105	0.9058004525012995	0.029577026746838063	positive	sex_model;antibiotic_model	Parabacteroides	HILp QI376
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Propionibacteriaceae|g__Propionibacterium	C18n_QI1515	0.02957197914953376	0.7645884845216098	105	0.9058004525012995	0.02957197914953376	positive	sex_model;antibiotic_model	Propionibacterium	C18n QI1515
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio	C18n_QI745	0.029401168895907624	0.7659089934128138	105	0.9070893028575688	0.029401168895907624	positive	sex_model;antibiotic_model	Desulfovibrio	C18n QI745
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium	C18n_QI4641	-0.029357156885371955	0.7662493525686269	105	0.907159841288845	0.029357156885371955	negative	sex_model;antibiotic_model	Eubacterium	C18n QI4641
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus	HILn_QI26736	0.029333313038151305	0.766433763345319	105	0.907159841288845	0.029333313038151305	positive	sex_model;antibiotic_model	Ruminococcus	HILn QI26736
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides	HILn_QI1891	-0.029200038120153832	0.7674647651707058	105	0.9080328272991566	0.029200038120153832	negative	sex_model;antibiotic_model	Bacteroides	HILn QI1891
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides	HILn_QI26736	-0.029177781155658455	0.7676369824629024	105	0.9080328272991566	0.029177781155658455	negative	sex_model;antibiotic_model	Parabacteroides	HILn QI26736
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia	HILp_QI9275	0.02904921365328831	0.7686320178219832	105	0.9083433311648109	0.02904921365328831	positive	sex_model;antibiotic_model	Roseburia	HILp QI9275
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Eggerthella	C18n_QI1015	0.029046589837211718	0.768652328502136	105	0.9083433311648109	0.029046589837211718	positive	sex_model;antibiotic_model	Eggerthella	C18n QI1015
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia	HILp_QI1233	-0.02901720920588845	0.7688797715158373	105	0.9083433311648109	0.02901720920588845	negative	sex_model;antibiotic_model	Escherichia	HILp QI1233
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus	C18n_QI8138	0.028996475222890315	0.7690402904024786	105	0.9083433311648109	0.028996475222890315	positive	sex_model;antibiotic_model	Streptococcus	C18n QI8138
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella	HILp_QI1233	-0.028965374248393114	0.7692810870221908	105	0.9083433311648109	0.028965374248393114	negative	sex_model;antibiotic_model	Parasutterella	HILp QI1233
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia	C18n_QI846	-0.028935023206463233	0.7695160984954271	105	0.9083433311648109	0.028935023206463233	negative	sex_model;antibiotic_model	Roseburia	C18n QI846
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus	C18n_QI10930	0.028923906282396845	0.7696021832890965	105	0.9083433311648109	0.028923906282396845	positive	sex_model;antibiotic_model	Lactobacillus	C18n QI10930
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes	C18n_QI743	0.02890317229939871	0.7697627460255642	105	0.9083433311648109	0.02890317229939871	positive	sex_model;antibiotic_model	Anaerostipes	C18n QI743
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter	C18n_QI3804	0.02880341114779073	0.7705354263517319	105	0.908980085532896	0.02880341114779073	positive	sex_model;antibiotic_model	Oscillibacter	C18n QI3804
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus	C18n_QI8008	-0.02868561575646741	0.7714480762696285	105	0.9093142900805665	0.02868561575646741	negative	sex_model;antibiotic_model	Haemophilus	C18n QI8008
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Klebsiella	C18n_QI1028	0.028667754342016804	0.7715864893968243	105	0.9093142900805665	0.028667754342016804	positive	sex_model;antibiotic_model	Klebsiella	C18n QI1028
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella	C18n_QI903	-0.02863438468874738	0.7718450994233447	105	0.9093142900805665	0.02863438468874738	negative	sex_model;antibiotic_model	Sutterella	C18n QI903
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella	HILp_QI11365	-0.028617244403893988	0.7719779438847334	105	0.9093142900805665	0.028617244403893988	negative	sex_model;antibiotic_model	Prevotella	HILp QI11365
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium	C18n_QI1056	0.028599557242798015	0.7721150337738325	105	0.9093142900805665	0.028599557242798015	positive	sex_model;antibiotic_model	Eubacterium	C18n QI1056
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter	HILn_QI27528	-0.028586315320075717	0.7722176740376504	105	0.9093142900805665	0.028586315320075717	negative	sex_model;antibiotic_model	Oscillibacter	HILn QI27528
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium	HILp_QI1233	0.028498859630935097	0.7728956556373983	105	0.9097497948325672	0.028498859630935097	positive	sex_model;antibiotic_model	Bifidobacterium	HILp QI1233
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium	C18n_QI11958	0.028459622933075863	0.7731998853214954	105	0.9097497948325672	0.028459622933075863	positive	sex_model;antibiotic_model	Eubacterium	C18n QI11958
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Eggerthella	C18n_QI10930	0.028405556707443498	0.773619155007438	105	0.9097497948325672	0.028405556707443498	positive	sex_model;antibiotic_model	Eggerthella	C18n QI10930
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila	C18n_QI851	-0.028395189715944427	0.7736995558031228	105	0.9097497948325672	0.028395189715944427	negative	sex_model;antibiotic_model	Bilophila	C18n QI851
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella	C18n_QI3682	0.028388187319975614	0.7737538639640066	105	0.9097497948325672	0.028388187319975614	positive	sex_model;antibiotic_model	Collinsella	C18n QI3682
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas	C18n_QI1515	-0.02814895099938057	0.7756099519840389	105	0.9116221649616034	0.02814895099938057	negative	sex_model;antibiotic_model	Porphyromonas	C18n QI1515
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Propionibacteriaceae|g__Propionibacterium	HILp_QI1232	-0.028080208160456317	0.7761435197417939	105	0.9116221649616034	0.028080208160456317	negative	sex_model;antibiotic_model	Propionibacterium	HILp QI1232
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella	C18n_QI851	0.028063445987974285	0.7762736400705357	105	0.9116221649616034	0.028063445987974285	positive	sex_model;antibiotic_model	Veillonella	C18n QI851
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella	C18n_QI2095	-0.028036005346795293	0.7764866678918122	105	0.9116221649616034	0.028036005346795293	negative	sex_model;antibiotic_model	Parasutterella	C18n QI2095
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Eggerthella	HILn_QI1594	0.028032345013477084	0.7765150851288324	105	0.9116221649616034	0.028032345013477084	positive	sex_model;antibiotic_model	Eggerthella	HILn QI1594
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas	HILp_QI2095	-0.027928675098486413	0.7773200555429642	105	0.9119709372968099	0.027928675098486413	negative	sex_model;antibiotic_model	Porphyromonas	HILp QI2095
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas	C18n_QI744	-0.027908158109060277	0.7774793926810413	105	0.9119709372968099	0.027908158109060277	negative	sex_model;antibiotic_model	Porphyromonas	C18n QI744
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio	C18n_QI2228	0.02788676631128715	0.7776455334947762	105	0.9119709372968099	0.02788676631128715	positive	sex_model;antibiotic_model	Desulfovibrio	C18n QI2228
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella	HILp_QI3818	0.02784573916649388	0.7779642015573107	105	0.9119709372968099	0.02784573916649388	positive	sex_model;antibiotic_model	Veillonella	HILp QI3818
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus	HILn_QI31979	0.027820182204572677	0.7781627274575961	105	0.9119709372968099	0.027820182204572677	positive	sex_model;antibiotic_model	Coprococcus	HILn QI31979
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia	C18n_QI2596	0.027813427552413495	0.7782151998266111	105	0.9119709372968099	0.027813427552413495	positive	sex_model;antibiotic_model	Blautia	C18n QI2596
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Eggerthella	HILp_QI1233	-0.02764876632801161	0.7794946502827974	105	0.9124590159464284	0.02764876632801161	negative	sex_model;antibiotic_model	Eggerthella	HILp QI1233
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas	C18n_QI4641	-0.027645520529864406	0.7795198767091028	105	0.9124590159464284	0.027645520529864406	negative	sex_model;antibiotic_model	Porphyromonas	C18n QI4641
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus	C18n_QI743	0.02757619738751814	0.7800587125339061	105	0.9124590159464284	0.02757619738751814	positive	sex_model;antibiotic_model	Coprococcus	C18n QI743
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella	C18n_QI1325	-0.027565830396019075	0.7801393021767312	105	0.9124590159464284	0.027565830396019075	negative	sex_model;antibiotic_model	Parasutterella	C18n QI1325
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides	C18n_QI663	0.02750362844702467	0.7806228888908519	105	0.9124590159464284	0.02750362844702467	positive	sex_model;antibiotic_model	Parabacteroides	C18n QI663
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella	HILp_QI3060	0.027462160481028404	0.780945326504848	105	0.9124590159464284	0.027462160481028404	positive	sex_model;antibiotic_model	Paraprevotella	HILp QI3060
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Acidaminococcus	HILp_QI376	-0.027451793489529332	0.7810259417098284	105	0.9124590159464284	0.027451793489529332	negative	sex_model;antibiotic_model	Acidaminococcus	HILp QI376
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus	C18n_QI1109	-0.02744762733596662	0.7810583389675827	105	0.9124590159464284	0.02744762733596662	negative	sex_model;antibiotic_model	Coprococcus	C18n QI1109
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella	C18n_QI2823	-0.027435936007158972	0.7811492562413185	105	0.9124590159464284	0.027435936007158972	negative	sex_model;antibiotic_model	Sutterella	C18n QI2823
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Klebsiella	HILp_QI9275	-0.027400810737202356	0.7814224245943094	105	0.9124590159464284	0.027400810737202356	negative	sex_model;antibiotic_model	Klebsiella	HILp QI9275
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia	HILp_QI9931	0.027382345046701097	0.7815660424710561	105	0.9124590159464284	0.027382345046701097	positive	sex_model;antibiotic_model	Blautia	HILp QI9931
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium	HILp_QI4213	0.027379295509358775	0.7815897611140548	105	0.9124590159464284	0.027379295509358775	positive	sex_model;antibiotic_model	Eubacterium	HILp QI4213
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella	C18n_QI2966	-0.02736856482378433	0.7816732236607736	105	0.9124590159464284	0.02736856482378433	negative	sex_model;antibiotic_model	Parasutterella	C18n QI2966
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Eggerthella	C18n_QI2823	0.02721802577412178	0.7828443669776749	105	0.913510046733152	0.02721802577412178	positive	sex_model;antibiotic_model	Eggerthella	C18n QI2823
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Acidaminococcus	HILn_QI1594	-0.02719261870205266	0.7830420733920325	105	0.913510046733152	0.02719261870205266	negative	sex_model;antibiotic_model	Acidaminococcus	HILn QI1594
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella	C18n_QI1054	0.02701637984656852	0.7844138643404789	105	0.9148367436985251	0.02701637984656852	positive	sex_model;antibiotic_model	Paraprevotella	C18n QI1054
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus	C8p_QI21618	0.02696397412016623	0.7848219025124812	105	0.9150389894764355	0.02696397412016623	positive	sex_model;antibiotic_model	Streptococcus	C8p QI21618
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Dialister	HILp_QI3766	-0.026840140991084387	0.7857863156167906	105	0.9158896087583632	0.026840140991084387	negative	sex_model;antibiotic_model	Dialister	HILp QI3766
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella	C18n_QI1549	-0.026736471076093716	0.7865939467431959	105	0.9162963302426718	0.026736471076093716	negative	sex_model;antibiotic_model	Veillonella	C18n QI1549
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia	C18n_QI2228	0.02672503381105871	0.7866830615997701	105	0.9162963302426718	0.02672503381105871	positive	sex_model;antibiotic_model	Blautia	C18n QI2228
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides	C8p_QI8001	0.02670487923921562	0.7868401051237712	105	0.9162963302426718	0.02670487923921562	positive	sex_model;antibiotic_model	Bacteroides	C8p QI8001
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella	C18n_QI1515	-0.026648019848306587	0.787283196988801	105	0.9164972094972084	0.026648019848306587	negative	sex_model;antibiotic_model	Prevotella	C18n QI1515
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia	C18n_QI743	0.02662243416960398	0.7874826023141398	105	0.9164972094972084	0.02662243416960398	positive	sex_model;antibiotic_model	Escherichia	C18n QI743
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella	C18n_QI3745	-0.02658608394940384	0.787765926102789	105	0.9165534343081375	0.02658608394940384	negative	sex_model;antibiotic_model	Parasutterella	C18n QI3745
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella	C18n_QI762	-0.026542626789791177	0.7881046796837642	105	0.9166740980515004	0.026542626789791177	negative	sex_model;antibiotic_model	Paraprevotella	C18n QI762
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia	HILp_QI6434	0.02647757078279111	0.7886118725748569	105	0.9168136793437587	0.02647757078279111	positive	sex_model;antibiotic_model	Escherichia	HILp QI6434
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Propionibacteriaceae|g__Propionibacterium	C18n_QI11350	-0.026466929297117973	0.7886948446662334	105	0.9168136793437587	0.026466929297117973	negative	sex_model;antibiotic_model	Propionibacterium	C18n QI11350
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia	C18n_QI8138	-0.026425461331121704	0.7890181945905383	105	0.9169162571224969	0.026425461331121704	negative	sex_model;antibiotic_model	Roseburia	C18n QI8138
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus	C18n_QI11350	-0.026394360356624503	0.7892607305397829	105	0.9169248880265574	0.026394360356624503	negative	sex_model;antibiotic_model	Haemophilus	C18n QI11350
